ID,Stock Code,UPC Full,Name,Size,Default Qty,Unit Cost,Latest Cost,Unit Price,Modifiers Qty,Modifiers Cost,Modifiers Latest Cost,Modifiers Price,Tax Rule Name,Category Name,Category Group Name,Supplier Name,Qty On Hand,Total Qty On Hand,Margin,Reorder Value,Reorder Point,Item Rank,Auto Update,Type,Vendor Item No,SKU,Unit Per Case,Item Tags,Vendor Name,Notes,Remind Date,Close Out item,Prompt For Qty,Item Type,Additional Fee,Bottle Deposit,Do Not Track Inventory,Add To Shortcut Keys,Do Not Show To Webstore,Hide Inventory,Item Shortcut Name,Item Sort No,Do Not Apply Manual Discount,Exclude from Promotions
9707,"1564322522","0000","VERMOUTH DI ROSSO","MISC","1","10.13","0.000","12.99","1","10.130","0.000","12.99","Tax","LIQUOR","LIQUOR","NULL","0.00",0,"22.02",1,1,"D",0,"general",0,"19835",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9708,"8860000014","0000","GORDON'S VODKA 200ML","200ML","1","3.49","0.000","4.99","1","3.490","0.000","4.99","Tax","VODKA","LIQUOR","HARTLEY PARKER","0.00",0,"30.06",24,1,"D",0,"general",0,"78004",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9709,"3770420002","637704200025","TROGS MAD ELF HOLIDAY ALE","6PK","1","11.63","0.000","16.99","1","11.625","0.000","16.99","Tax","6 PK BEER","BEER","NULL","0.00",0,"31.58",4,3,"D",0,"general",0,"60116",4,,,,,0,0,"Inventory Item",,"6PK",0,0,0,0,,,0,0
9711,"5679300427","0000","SCHILLING CIDER","MISC","1","10.25","0.000","15.99","1","10.250","0.000","15.99","Tax","6-PKBEER",,"NULL","0.00",0,"35.90",1,1,"D",0,"general",0,"22990",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9712,"5149725554","0000","NORBROOK HAND PICKD 4PK","4PK","1","13.25","0.000","16.99","1","13.250","0.000","16.99","Tax","6-PKBEER",,"NULL","0.00",0,"22.01",6,1,"D",0,"general",0,"11624",6,,,,,0,0,"Inventory Item",,"4PK",0,0,0,0,,,0,0
9713,"5519400842","0000","BLUE BUBBLER 4PK","4PK","1","13.25","0.000","16.99","1","13.250","0.000","16.99","Tax","MISC","MISC","UNKNOWN","0.00",0,"22.01",6,1,"D",0,"general",0,"44538",6,,,,,0,0,"Inventory Item",,"4PK",0,0,0,0,,,0,0
9716,"8500000269","0000","TURNING LEAF RESERVE MERLOT","750ML","1","4.50","0.000","5.99","1","4.500","0.000","5.99","Tax","WINE","WINE","CDI MERCH-D","0.00",0,"24.87",12,1,"D",0,"general",0,"54309",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9717,"1289493527","0000","ROSEMOUNT SHIRAZ  1.5L","1.5LT","1","12.78","0.000","18.99","1","12.780","0.000","18.99","Tax","WINE","WINE","CDI","0.00",0,"32.70",6,1,"D",0,"general",0,"18380",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9718,"8218403501, 8218403051","082184035016, 082184035016","JACK DANIEL'S GENTLEMAN JACK 200ML","200ML","1","8.48","8.480","12.99","1","8.480","8.480","12.99","Tax","BOURBON","LIQUOR","EDER BROS","0.00, 2.00",2,"34.72",0,0,"D",0,"general","1392","70851",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9721,"9233900239","0000","BORGIANNI","MISC","1","6.69","0.000","10.99","1","6.690","0.000","10.99","Tax","WINE","WINE","NULL","0.00",0,"39.13",1,1,"D",0,"general",0,"22911",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9723,"8143407137","0000","HARDY MERLOT WINE 3L","3LT","1","11.24","0.000","15.99","1","11.240","0.000","15.99","Tax","WINE","WINE","HARTLEY PARKER","0.00",0,"29.71",3,1,"D",0,"general",0,"41680",3,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9724,"8723656510","087236565107","COINTREAU LIQUEUR 750ML","750ML","1","31.05","31.050","42.99","1","31.050","31.050","42.99","Tax","LIQUOR","LIQUOR","BRESCOME","6.00",6,"27.77",12,5,"A",0,"general","54399","24698",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9725,"8273431364","082734313649","CONCHA Y TORO CASILLERO CARMENERE 750ML","750ML","1","6.00","0.000","10.99","1","6.000","0.000","10.99","Tax","IMPORTED WINE","WINE","UNKNOWN","0.00",0,"45.40",12,3,"D",0,"general",0,"71245",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9726,"1874200449","0000","CHE GAUCHO MALBEC/MERLOT","1.50","1","6.66","0.000","9.99","1","6.660","0.000","9.99","Tax","WINE","WINE","CDI","0.00",0,"33.33",1,1,"D",0,"general",0,"65604",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9728,"5851300102","0000","RUSKOVA RUSSIAN VODKA 750ML","750ML","1","7.58","0.000","9.99","1","7.580","0.000","9.99","Tax","VODKA","LIQUOR","HARTLEY PARKER","0.00",0,"24.12",12,1,"D",0,"general",0,"90143",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9732,"2820017287","0000","MARLOBORO MEN.LT 3PK PRICE","MISC","1","10.66","0.000","13.59","1","10.660","0.000","13.59","Tax","CIGS",,"MANCHESTER T","0.00",0,"21.56",1,1,"D",0,"general",0,"25260",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9735,"7289000011, 7289000001","072890000118, 072890000118","HEINEKEN 6PK BOTTLE 12OZ","6PK","1","1.58","1.580","2.10","1,6","1.580,9.480","1.580,55.080","2.10,11.990","Tax","BEER","BEER","HDI","24.00, 24.00",48,"24.76",48,38,"B",0,"general","4515","04789",24,,,,,0,1,"Inventory Item",,"1PK",0,0,0,0,,,0,0
9738,"2820030132","0000","MERIT","MISC","1","9.98","0.000","12.80","1","9.980","0.000","12.80","Tax","CIGS",,"NULL","0.00",0,"22.03",1,1,"D",0,"general",0,"05314",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9739,"3329300380","033293003809","FREIXENET EX DRY CORDON NEGRO 750ML","750ML","1","7.34","0.000","11.99","1","7.340","0.000","11.99","Tax","IMPORTED WINE","WINE","ALLAN S GOOD","0.00",0,"38.78",12,2,"D",0,"general",0,"98452",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9740,"9674900470","096749004706","DEEP EDDY VODKA SODA LEMON 4PK","MISC","1","10.00","0.000","14.99","1","10.000","0.000","14.99","Tax","BEER","BEER","UNKNOWN","0.00",0,"33.29",0,0,"D",0,"general",0,"85094",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9744,"9556310002","0000","SMUTTY","MISC","1","1.55","0.000","1.99","1","1.550","0.000","1.99","Tax","SGL BEER",,"NULL","0.00",0,"22.11",1,1,"D",0,"general",0,"27912",1,,,,,0,0,"Inventory Item",,"1PK",0,0,0,0,,,0,0
9746,"8382018132","083820181326","GUINNESS BALTIMORE BLONDE  6PK BOTTLE 12 OZ","6PK","1","8.24","0.000","10.49","1","8.240","0.000","10.49","Tax","BEER 4,6, AND 8 PACKS","BEER","A. GALLO","0.00",0,"21.45",4,2,"D",0,"general",0,"10028",4,,,,,0,0,"Inventory Item",,"6PK",0,0,0,0,,,0,0
9748,"8068618724","0000","KILBEGGAN SINGLE GRAIN","SINGLE","1","23.00","0.000","32.99","1","23.000","0.000","32.99","Tax","WHISKEY","LIQUOR","NULL","0.00",0,"30.28",1,1,"D",0,"general",0,"61150",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9751,"5519400860","0000","PEELS & BLOSSOMS 4PK","4PK","1","11.69","0.000","14.99","1","11.690","0.000","14.99","Tax","MISC","MISC","UNKNOWN","0.00",0,"22.01",6,1,"D",0,"general",0,"92367",6,,,,,0,0,"Inventory Item",,"4PK",0,0,0,0,,,0,0
9753,"2220173624","0000","SKYGAZER TITAN ONE 4PK","4PK","1","17.15","0.000","21.99","1","17.150","0.000","21.99","Tax","BEER","BEER","NULL","0.00",0,"22.01",6,1,"D",0,"general",0,"32221",6,,,,,0,0,"Inventory Item",,"4PK",0,0,0,0,,,0,0
9754,"S6227407231","0000","BASS SGL BTL.","MISC","1","1.02","0.000","1.46","1","1.020","0.000","1.46","Tax","BEER","BEER","ROGO","0.00",0,"30.14",1,1,"D",0,"general",0,"54645",1,,,,,0,0,"Inventory Item",,"1PK",0,0,0,0,,,0,0
9757,"8807616187","0000","CIROC VODKA 1L","1LT","1","28.11","0.000","35.99","1","28.110","0.000","35.99","NoTax","VODKA","LIQUOR","BRESCOME","0.00",0,"21.89",12,1,"D",0,"general",0,"36528",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9758,"7825000354","0000","ST IDES PASSION FRUIT 24 OZ","24OZ","1","1.30","0.000","2.12","1","1.300","0.000","2.12","Tax","BEER","BEER","STAR","0.00",0,"38.68",12,1,"D",0,"general",0,"91494",12,,,,,0,0,"Inventory Item",,"1PK",0,0,0,0,,,0,0
9761,"8689102525","0000","RETSINA BOUTARI 750ML","750ML","1","5.66","0.000","7.99","1","5.660","0.000","7.99","Tax","WINE","WINE","BRESCOME","0.00",0,"29.16",12,1,"D",0,"general",0,"67314",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9763,"8811009005","0000","CRAGGANMORE SCOTCH 12YR 750ML","750ML","1","54.50","0.000","69.99","1","54.500","0.000","69.99","Tax","SCOTCH","LIQUOR","BRESCOME","0.00",0,"22.13",12,1,"D",0,"general",0,"23914",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9764,"s1996261523","0000","LONE PINE","MISC","1","3.00","0.000","4.99","1","3.000","0.000","4.99","Tax","SGL BEER",,"NULL","0.00",0,"39.88",1,1,"D",0,"general",0,"28335",1,,,,,0,0,"Inventory Item",,"1PK",0,0,0,0,,,0,0
9765,"8438028104","0000","JAC ANISETTE 750ML","750ML","1","6.38","0.000","9.99","1","6.380","0.000","9.99","Tax","LIQ 375",,"UNKNOWN","0.00",0,"36.14",12,1,"D",0,"general",0,"31858",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9767,"8520000068","08506825","SUTTER  HOME PINOT GRIGIO 1.5LT","1.5LT","1","7.92","8.000","9.99","1","7.920","8.000","9.99","Tax","US WINE","WINE","CDI","0.00",0,"20.72",6,3,"B",0,"general","9037702","55549",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9768,"1971059610","0000","RELIC DBL WHIM 4PK","4PK","1","12.47","0.000","15.99","1","12.470","0.000","15.99","Tax","6-PKBEER",,"NULL","0.00",0,"22.01",6,1,"D",0,"general",0,"48570",6,,,,,0,0,"Inventory Item",,"4PK",0,0,0,0,,,0,0
9769,"8175383378","081753833787","ROCK ANGEL 750ML","750ML","1","20.67","0.000","29.99","1","20.670","0.000","29.99","Tax","WINE","WINE","UNKNOWN","0.00",0,"31.08",0,0,"D",0,"general",0,"88853",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9773,"8427990467","0000","PLANAT COGNAC 750ML","750ML","1","18.58","0.000","22.99","1","18.580","0.000","22.99","Tax","LIQUOR","LIQUOR","MONSIEUR T","0.00",0,"19.18",12,1,"D",0,"general",0,"04489",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9774,"4850000940","0000","TROPICANA RUBY RED GRAPEFRUIT 16 OZ","16OZ","1","1.09","0.000","1.51","1","1.090","0.000","1.51","Tax","MIXERS","MISC","NULL","0.00",0,"27.81",12,1,"D",0,"general",0,"45387",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9775,"1564349952","0000","MAYNARD'S 10YR OLD WHITE","MISC","1","18.75","0.000","29.99","1","18.750","0.000","29.99","Tax","WINE","WINE","NULL","0.00",0,"37.48",1,1,"D",0,"general",0,"09884",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9776,"5913900011","0000","STONECAP CHARDONNAY","MISC","1","6.08","0.000","9.99","1","6.080","0.000","9.99","Tax","WINE","WINE","NULL","0.00",0,"39.14",1,1,"D",0,"general",0,"75872",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9777,"2081591013","720815910133","CABO WABO REPOSADO 750ML","750ML","1","34.97","37.490","46.99","1","34.970","37.490","46.99","Tax","TEQUILA","LIQUOR","HP","0.00",0,"25.58",0,0,"D",0,"general","96446","92480",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9778,"1230034163","0000","CAMEL MENTHOL  2PK","2PK","1","5.23","0.000","7.49","1","5.230","0.000","7.49","Tax","CIGS",,"MTC","0.00",0,"30.17",2,1,"D",0,"general",0,"16693",2,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9780,"8807618509","088076185098","KETEL ONE BOTANICAL PEACH & ORANGE BLOSSOM VODKA SPRITZ 4PK CANS","355ML","1","8.24","8.240","12.99","1","8.240","8.240","12.99","Tax","VODKA","LIQUOR","BRESCOME","8.00",8,"36.57",6,2,"B",0,"general","20201","36647",6,,,,,0,0,"Inventory Item",,"No Deposit",0,0,0,0,,,0,0
9782,"8500000543","085000005439","FAIRBANKS CREAM SHERRY 1.5 L","1.5LT","1","10.00","0.000","14.99","1","10.000","0.000","14.99","Tax","CREAM SHERRY",,"BRESCOME","5.00",5,"33.29",0,0,"D",0,"general","23454","64974",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9784,"8200073035","0000","JOSE GOLDEN MARGARITA 750ML (OLD)","750ML","1","9.74","0.000","12.99","1","9.740","0.000","12.99","Tax","PREMIXED DRINKS","LIQUOR","EDER BROS","0.00",0,"25.02",12,1,"D",0,"general",0,"44346",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9785,"8700000277","08727707","CAPTAIN MORGAN ORIGINAL SPICED RUM 375ML","375ML","1","5.99","5.990","8.99","1","5.990","5.990","8.99","Tax","RUM","LIQUOR","NORTHEAST","11.00",11,"33.37",24,7,"B",0,"general","204606","02732",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9786,"8901601388","0000","SOBBI BLACK CHERRY","MISC","1","12.99","0.000","17.99","1","12.990","0.000","17.99","Tax","LIQUOR","LIQUOR","NULL","0.00",0,"27.79",1,1,"D",0,"general",0,"27487",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9787,"9685929239","0000","NIGHT SHIFT","MISC","1","10.50","0.000","16.99","1","10.500","0.000","16.99","Tax","6-PKBEER",,"NULL","0.00",0,"38.20",1,1,"D",0,"general",0,"50365",1,,,,,0,0,"Inventory Item",,"4PK",0,0,0,0,,,0,0
9788,"S5201225806","0000","SINGLE CUT 16OZ","16OZ","1","4.00","0.000","5.99","1","4.000","0.000","5.99","Tax","SGL BEER",,"NULL","0.00",0,"33.22",12,1,"D",0,"general",0,"72192",12,,,,,0,0,"Inventory Item",,"1PK",0,0,0,0,,,0,0
9791,"8632100042","086321000424","NEIRANO PROSECCO 750ML","750ML","1","9.46","0.000","11.99","1","9.460","0.000","11.99","Tax","WINE","WINE","CDI","0.00",0,"21.10",0,0,"D",0,"general",0,"70912",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9792,"0705411028","0000","SANTA MARVISTA CAB.1.5L","1.5LT","1","5.33","0.000","7.99","1","5.330","0.000","7.99","Tax","WINE","WINE","HARTLEY PARKER","0.00",0,"33.29",6,1,"D",0,"general",0,"05557",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9793,"6242507853","0000","JACK'S ABBY SESSION IPA","MISC","1","6.75","0.000","9.99","1","6.750","0.000","9.99","Tax","6-PKBEER",,"NULL","0.00",0,"32.43",1,1,"D",0,"general",0,"65983",1,,,,,0,0,"Inventory Item",,"6PK",0,0,0,0,,,0,0
9794,"5688100436","0000","BLUE CHAIR BAY BANANA RUM CREA","1000ML","1","20.00","0.000","27.99","1","20.000","0.000","27.99","Tax","CREAM","LIQUOR","NULL","0.00",0,"28.55",1,1,"D",0,"general",0,"10529",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9796,"8811002113","088110021139","JOHNNIE WALKER RED 200ML","200ML","1","7.15","0.000","10.99","1","7.150","0.000","10.99","Tax","SCOTCH","LIQUOR","EDER BROS","1.00",1,"34.94",1,1,"C",0,"general","5054","67528",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9797,"9460400206","0000","MULTI VITAMIN","MISC","1","1.55","0.000","1.99","1","1.550","0.000","1.99","Tax","MISC","MISC","UNKNOWN","0.00",0,"22.11",1,1,"D",0,"general",0,"46503",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9798,"8678547000","0000","SANTA RITA 120 CABERNET 750ML","750ML","1","4.67","0.000","6.99","1","4.670","0.000","6.99","Tax","IMPORTED WINE","WINE","WORLD WIDE","0.00",0,"33.19",12,1,"D",0,"general",0,"56606",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9799,"5323900700","853239007001","GUNNER'S DAUGHTER MILK STOUT","MISC","1","10.50","0.000","16.99","1","10.500","0.000","16.99","Tax","6-PKBEER",,"NULL","0.00",0,"38.20",1,1,"D",0,"general",0,"30767",1,,,,,0,0,"Inventory Item",,"4PK",0,0,0,0,,,0,0
9800,"1147260751","0000","FLORA SPRINGS MERLOT NAPA","750","1","21.05","0.000","26.99","1","21.050","0.000","26.99","Tax","WINE","WINE","WORLD WIDE","0.00",0,"22.01",1,1,"D",0,"general",0,"36489",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9807,"8807617085","0000","SINGLETON 12YR 750ML","750ML","1","29.99","0.000","36.99","1","29.990","0.000","36.99","Tax","SCOTCH","LIQUOR","CDI","0.00",0,"18.92",12,1,"D",0,"general",0,"65939",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9808,"8048002560","080480025601","BACARDI GOLD RUM 375ML","375ML","1","5.15","6.160","7.99","1","5.150","6.160","7.99","Tax","RUM","LIQUOR","BRESCOME","20.00",20,"35.54",1,1,"C",0,"general","61999","25431",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9809,"9244700211","0000","VERAMONTE RED BLEND","750","1","6.66","0.000","10.99","1","6.660","0.000","10.99","Tax","WINE","WINE","NULL","0.00",0,"39.40",1,1,"D",0,"general",0,"61681",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9810,"5222300606","0000","CVB I'M","MISC","1","12.00","0.000","17.99","1","12.000","0.000","17.99","Tax","6-PKBEER",,"NULL","0.00",0,"33.30",1,1,"D",0,"general",0,"75268",1,,,,,0,0,"Inventory Item",,"4PK",0,0,0,0,,,0,0
9811,"8600017045","0000","ESTATE CELLARS WHT.ZINF. 750ML","750ML","1","2.41","0.000","3.99","1","2.410","0.000","3.99","Tax","WINE","WINE","BRESCOME","0.00",0,"39.60",12,1,"D",0,"general",0,"12790",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9813,"8835211872","0000","ARROW CREME DE CACAO DARK-30","750ML","1","6.69","0.000","9.99","1","6.690","0.000","9.99","Tax","CREME DE CACAO","LIQUOR","HARTLEY PARKER","0.00",0,"33.03",12,1,"D",0,"general",0,"78460",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9816,"8210073746","0000","KAJMIR VANILLA 50ML","50ML","1","0.87","0.000","1.49","1","0.870","0.000","1.49","Tax","LIQ 50",,"BRESCOME","0.00",0,"41.61",120,1,"D",0,"general",0,"02176",120,,,,,0,0,"Inventory Item","Environmental fee","No Deposit",0,0,0,0,,,0,0
9817,"6387800011","0000","FLEUR DU CAP CHARDONNAY","750ML","1","6.66","0.000","9.99","1","6.660","0.000","9.99","Tax","WINE","WINE","WORLD WIDE","0.00",0,"33.33",12,1,"D",0,"general",0,"58140",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9818,"7048600507","0000","BALDUZZI CARMENERE","MISC","1","8.00","0.000","13.99","1","8.000","0.000","13.99","Tax","WINE","WINE","NULL","0.00",0,"42.82",1,1,"D",0,"general",0,"79073",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9819,"8500001947","085000019474","NEW AMSTERDAM VODKA 200ML","200ML","1","3.69","3.610","4.99","1","3.690","3.610","4.99","Tax","VODKA","LIQUOR","CDI","3.00",3,"26.05",0,0,"D",0,"general","9777814","77842",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9820,"8676752006","086767520067","RUMPLE MINZE 750ML","750ML","1","24.49","0.000","30.99","1","24.490","0.000","30.99","Tax","LIQUOR","LIQUOR","MARTIGNETTI ","0.00",0,"20.97",0,0,"D",0,"general","6690149","44010",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9821,"7125000276","0000","BLAST WATERMELON 24 OZ","24OZ","1","1.71","0.000","2.50","1","1.710","0.000","2.50","Tax","BEER","BEER","STAR","0.00",0,"31.60",12,1,"D",0,"general",0,"39434",12,,,,,0,0,"Inventory Item",,"1PK",0,0,0,0,,,0,0
9822,"8500001223","0000","REDWOOD CREEK PINOT NOIR","750","1","4.50","0.000","6.99","1","4.500","0.000","6.99","Tax","WINE","WINE","CDI MERCH-D","0.00",0,"35.62",1,1,"D",0,"general",0,"08646",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9828,"8678521211","086785212111","LUNETTA PROSECCO 750ML","MISC","1","9.33","0.000","12.99","1","9.330","0.000","12.99","Tax","WINE","WINE","NULL","0.00",0,"28.18",3,3,"D",0,"general",0,"41666",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9829,"s0487954093","0000","SUN JUICE","MISC","1","2.33","0.000","2.99","1","2.330","0.000","2.99","Tax","BEER","BEER","NULL","0.00",0,"22.07",1,1,"D",0,"general",0,"25364",1,,,,,0,0,"Inventory Item",,"1PK",0,0,0,0,,,0,0
9832,"8366486873","083664868735","SAILOR JERRY SPICED RUM 92 PROOF 1.75LT","1.75LT","1","21.41","21.410","29.99","1","21.410","21.410","29.99","Tax","RUM","LIQUOR","BRESCOME","4.00",4,"28.61",6,3,"B",0,"general","31372","00344",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9833,"8143450009","8143450009","BLACKSTONE CABERNET SAUVIGNON 750ML","750ML","1","6.08","0.000","8.99","1","6.080","0.000","8.99","Tax","US WINE","WINE","HARTLEY PARKER","0.00",0,"32.37",0,0,"D",0,"general",0,"82486",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9834,"1208631201","012086312014","MACON VILLAGES","MISC","1","12.99","0.000","18.99","1","12.990","0.000","18.99","Tax","WINE","WINE","NULL","-1.00",-1,"31.60",0,0,"D",0,"general",0,"76814",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9835,"9879481304","0000","STEW. O.CREAM.4PK","4PK","1","1.90","0.000","3.79","1","1.900","0.000","3.79","Tax","SODA",,"UNKNOWN","0.00",0,"49.87",6,1,"D",0,"general",0,"62763",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9837,"3148100349","0000","MONGRANA 2014","MISC","1","13.33","0.000","19.99","1","13.330","0.000","19.99","Tax","WINE","WINE","NULL","0.00",0,"33.32",1,1,"D",0,"general",0,"02317",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9839,"8200000008","08200802","SMIRNOFF VODKA 80 PROOF 200ML","200ML","1","3.50","3.500","4.99","1","3.500","3.500","4.99","Tax","VODKA","LIQUOR","EDER BROS","41.00",41,"29.86",48,10,"B",0,"general","10391","07962",48,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9840,"2772441750","0000","HANGAR ONE CITRON 750ML","750ML","1","26.99","0.000","35.99","1","26.990","0.000","35.99","Tax","VODKA","LIQUOR","HARTLEY PARKER","0.00",0,"25.01",12,1,"D",0,"general",0,"55338",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9841,"8800401858","0000","STAGG JR 750ML","750ML","1","311.99","0.000","399.99","1","311.990","0.000","399.99","Tax","BOURBON","LIQUOR","NULL","0.00",0,"22.00",12,1,"D",0,"general",0,"59838",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9842,"8048029605","0000","ERISTOFF RED VODKA 750ML","750ML","1","11.20","0.000","13.99","1","11.200","0.000","13.99","Tax","LIQUOR","LIQUOR","BRESCOME","0.00",0,"19.94",12,1,"D",0,"general",0,"82388",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9843,"Dominus1996","0000","DOMINUS 1996","MISC","1","85.00","0.000","99.99","1","85.000","0.000","99.99","Tax","NOCODE",,"UNKNOWN","0.00",0,"14.99",1,1,"D",0,"general",0,"13994",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9845,"9123600134","0000","REGATTA TONIC 6PK","6PK","1","4.67","0.000","5.99","1","4.670","0.000","5.99","Tax","SODA",,"UNKNOWN","0.00",0,"22.04",4,1,"D",0,"general",0,"47249",4,,,,,0,0,"Inventory Item",,"6PK",0,0,0,0,,,0,0
9847,"8678521162","0000","BOTTEGAVINAIA PINOT GRIGIO","4PK","1","12.47","0.000","15.99","1","12.470","0.000","15.99","Tax","WINE","WINE","UNKNOWN","0.00",0,"22.01",6,1,"D",0,"general",0,"94710",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9848,"4715405094","747154050948","LAN RIOJA CRIANZA RED","750ML","1","10.67","10.670","15.99","1","10.670","10.670","15.99","Tax","WINE","WINE","TOUTON MONSIEUR TOUTON SELECTION LTD","3.00",3,"33.27",24,19,"A",0,"general","998-21R","92801",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9850,"8289606972","0000","EMERILS WHITE WINE 750ML","750ML","1","4.00","0.000","7.99","1","4.000","0.000","7.99","Tax","WINE","WINE","BRESCOME","0.00",0,"49.94",12,1,"D",0,"general",0,"38122",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9853,"1403600444","0000","NEW HOLLAND MAD HATTER IPA 6PK 12 OZ","6PK","1","8.75","0.000","11.99","1","8.750","0.000","11.99","Tax","BEER 4,6, AND 8 PACKS","BEER","NULL","0.00",0,"27.02",4,1,"D",0,"general",0,"41335",4,,,,,0,0,"Inventory Item",,"6PK",0,0,0,0,,,0,0
9855,"8143400003","081434000033","BLACK BOX CABERNET SAUVIGNON 3L","3LT","1","14.60","14.630","19.99","1","14.600","14.630","19.99","Tax","IMPORTED WINE","WINE","CDI","8.00",8,"26.96",6,3,"B",0,"general","9004297","21058",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9856,"8858600932","0000","ST MICH ROSE","750","1","7.91","0.000","12.99","1","7.910","0.000","12.99","Tax","WINE","WINE","NULL","0.00",0,"39.11",1,1,"D",0,"general",0,"36901",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9862,"5749652243","0000","SORTILEGE","750ML","1","21.68","0.000","28.49","1","21.680","0.000","28.49","Tax","CORDIALS & LIQUEURS","LIQUOR","NULL","0.00",0,"23.90",12,1,"D",0,"general",0,"63351",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
9863,"1994200096","0000","OSKAR TEN FIDY IMPERIAL STOUT 4PK 12 OZ","4PK","1","12.16","0.000","18.99","1","12.160","0.000","18.99","Tax","BEER 4,6, AND 8 PACKS","BEER","NULL","0.00",0,"35.97",6,1,"D",0,"general",0,"33508",6,,,,,0,0,"Inventory Item",,"4PK",0,0,0,0,,,0,0
